1,1950,2,0.0876712328767123,40181.4238593079
1,1950,3,0.246575342465753,38799.4005114887
1,1951,2,0.0876712328767123,40842.911578018
1,1951,3,0.246575342465753,39438.1366354631
1,1952,2,0.0876712328767123,42104.4064623709
1,1952,3,0.246575342465753,40656.2429283754
1,1953,2,0.0876712328767123,43287.368561008
1,1953,3,0.246575342465753,41798.5175380468
1,1954,2,0.0876712328767123,44443.6719654978
1,1954,3,0.246575342465753,42915.0503682592
1,1955,2,0.0876712328767123,45518.5590360627
1,1955,3,0.246575342465753,43952.9671454619
1,1956,2,0.0876712328767123,46538.5748035261
1,1956,3,0.246575342465753,44937.8998951927
1,1957,2,0.0876712328767123,47564.5871477213
1,1957,3,0.246575342465753,45928.6229718947
1,1958,2,0.0876712328767123,48659.3929069974
1,1958,3,0.246575342465753,46985.7733428017
1,1959,2,0.0876712328767123,49808.6151193838
1,1959,3,0.246575342465753,48095.4685355655
1,1960,2,0.0876712328767123,50998.8435640465
1,1960,3,0.246575342465753,49244.7595683156
1,1960,6,0.915068493150685,48381.1681191227
1,1950,2,0.0876712328767123,40181.4238593079
1,1950,3,0.246575342465753,38799.4005114887
1,1951,2,0.0876712328767123,40842.911578018
1,1951,3,0.246575342465753,39438.1366354631
1,1952,2,0.0876712328767123,42178.9087476601
1,1952,3,0.246575342465753,40728.1827385743
1,1953,2,0.0876712328767123,43414.8516640494
1,1953,3,0.246575342465753,41921.6159128249
1,1954,2,0.0876712328767123,44575.4977443664
1,1954,3,0.246575342465753,43042.3420543372
1,1955,2,0.0876712328767123,45658.382612413
1,1955,3,0.246575342465753,44087.9815481063
1,1956,2,0.0876712328767123,46684.1304566703
1,1956,3,0.246575342465753,45078.4492222357
1,1957,2,0.0876712328767123,47714.6305150805
1,1957,3,0.246575342465753,46073.5056600903
1,1958,2,0.0876712328767123,48812.9692101117
1,1958,3,0.246575342465753,47134.0674528977
1,1959,2,0.0876712328767123,49964.8705337042
1,1959,3,0.246575342465753,48246.3496099528
1,1960,2,0.0876712328767123,51158.0336442407
1,1960,3,0.246575342465753,49398.4743719657
1,1960,6,0.915068493150685,48532.1872696472
1,1950,2,0.0876712328767123,40181.4238593079
1,1950,3,0.246575342465753,38799.4005114887
1,1951,2,0.0876712328767123,40842.911578018
1,1951,3,0.246575342465753,39438.1366354631
1,1952,2,0.0876712328767123,42173.9201220015
1,1952,3,0.246575342465753,40723.3656946186
1,1953,2,0.0876712328767123,43413.9671826629
1,1953,3,0.246575342465753,41920.7618528076
1,1954,2,0.0876712328767123,44570.6401707086
1,1954,3,0.246575342465753,43037.6515549033
1,1955,2,0.0876712328767123,45610.089237916
1,1955,3,0.246575342465753,44041.3492041226
1,1956,2,0.0876712328767123,46631.342953569
1,1956,3,0.246575342465753,45027.4773233303
1,1957,2,0.0876712328767123,47657.5620769231
1,1957,3,0.246575342465753,46018.4000671081
1,1958,2,0.0876712328767123,48749.7836760089
1,1958,3,0.246575342465753,47073.0551589389
1,1959,2,0.0876712328767123,49899.387190362
1,1959,3,0.246575342465753,48183.118538947
1,1960,2,0.0876712328767123,51089.9310136984
1,1960,3,0.246575342465753,49332.7141030526
1,1960,6,0.915068493150685,48467.5802200091
1,1950,2,0.0876712328767123,40181.4238593079
1,1950,3,0.246575342465753,38799.4005114887
1,1951,2,0.0876712328767123,40842.911578018
1,1951,3,0.246575342465753,39438.1366354631
1,1952,2,0.0876712328767123,42177.0475377204
1,1952,3,0.246575342465753,40726.3855441757
1,1953,2,0.0876712328767123,43420.1720705922
1,1953,3,0.246575342465753,41926.7533261993
1,1954,2,0.0876712328767123,44581.2269567572
1,1954,3,0.246575342465753,43047.8742128526
1,1955,2,0.0876712328767123,45663.918026701
1,1955,3,0.246575342465753,44093.326574124
1,1956,2,0.0876712328767123,46689.985881522
1,1956,3,0.246575342465753,45084.103252187
1,1957,2,0.0876712328767123,47720.3700363845
1,1957,3,0.246575342465753,46079.0477729482
1,1958,2,0.0876712328767123,48818.0262148703
1,1958,3,0.246575342465753,47138.9505240827
1,1959,2,0.0876712328767123,49969.7726720417
1,1959,3,0.246575342465753,48251.0831412828
1,1960,2,0.0876712328767123,51162.6243733302
1,1960,3,0.246575342465753,49402.907204839
1,1960,6,0.915068493150685,48536.5423651816
1,1950,2,0.0876712328767123,40181.4238593079
1,1950,3,0.246575342465753,38799.4005114887
1,1951,2,0.0876712328767123,40842.911578018
1,1951,3,0.246575342465753,39438.1366354631
1,1952,2,0.0876712328767123,42171.7316798998
