1,1950,2,0.0876712328767123,570104.129784187,653147.698783668,1093784.3793117
1,1950,3,0.246575342465753,524437.902949377,602323.868789637,1023846.47713973
1,1951,2,0.0876712328767123,577004.083525787,659243.626979392,1124084.26409102
1,1951,3,0.246575342465753,530785.159672569,607945.450342401,1052208.9504716
1,1952,2,0.0876712328767123,577772.036100807,658413.419289142,1130555.60664944
1,1952,3,0.246575342465753,531491.598052801,607179.844172737,1058266.50752408
1,1953,2,0.0876712328767123,577834.555611131,657096.859606484,1131407.56805512
1,1953,3,0.246575342465753,531549.109653182,605965.730851925,1059063.99348234
1,1954,2,0.0876712328767123,581700.792948031,660516.143615891,1149812.09130012
1,1954,3,0.246575342465753,535105.655370604,609118.947768821,1076291.70914938
1,1955,2,0.0876712328767123,586777.306704988,665044.371268643,1172538.80401339
1,1955,3,0.246575342465753,539775.53248586,613294.817336524,1097565.24823858
1,1956,2,0.0876712328767123,592598.228210463,670274.115490388,1198302.52752534
1,1956,3,0.246575342465753,545130.189132041,618117.615883144,1121681.607966
1,1957,2,0.0876712328767123,598553.097274235,675612.922694951,1225177.89558184
1,1957,3,0.246575342465753,550608.063928922,623040.990819874,1146838.53233513
1,1958,2,0.0876712328767123,604280.511984803,680714.838826007,1251792.90279979
1,1958,3,0.246575342465753,555876.703819794,627745.908050724,1171751.74365407
1,1959,2,0.0876712328767123,609787.819017162,685613.341814081,1278068.24878551
1,1959,3,0.246575342465753,560942.866999566,632263.240465045,1196347.01209266
1,1960,2,0.0876712328767123,615313.016350509,690517.155224001,1304707.99932711
1,1960,3,0.246575342465753,566025.487439413,636785.470077713,1221283.38461707
1,1960,6,0.915068493150685,542633.620821585,611236.355518456,1181164.36267716
1,1950,2,0.0876712328767123,570104.129784187,653147.698783668,1093784.3793117
1,1950,3,0.246575342465753,524437.902949377,602323.868789637,1023846.47713973
1,1951,2,0.0876712328767123,577004.083525787,659243.626979392,1124084.26409102
1,1951,3,0.246575342465753,530785.159672569,607945.450342401,1052208.9504716
1,1952,2,0.0876712328767123,583099.680785633,664715.252631503,1151240.18538073
1,1952,3,0.246575342465753,536392.490118303,612991.308633696,1077628.48915933
1,1953,2,0.0876712328767123,585060.134096941,665578.063780968,1161525.17710297
1,1953,3,0.246575342465753,538195.908072497,613786.981267235,1087255.84601449
1,1954,2,0.0876712328767123,589207.541245535,669300.455666815,1181400.18837075
1,1954,3,0.246575342465753,542011.101462709,617219.720119426,1105860.02491347
1,1955,2,0.0876712328767123,594338.240172817,673886.832541954,1204934.49545891
1,1955,3,0.246575342465753,546730.823431935,621449.21410418,1127889.51981199
1,1956,2,0.0876712328767123,600010.196978924,678950.206543231,1230764.11471652
1,1956,3,0.246575342465753,551948.447682685,626118.588310439,1152067.56183104
1,1957,2,0.0876712328767123,605938.788718815,684248.900048203,1257973.85152312
1,1957,3,0.246575342465753,557402.150010166,631004.970942405,1177537.47500612
1,1958,2,0.0876712328767123,611759.587926949,689436.437980281,1285333.60091432
1,1958,3,0.246575342465753,562756.694155214,635788.847426332,1203147.80877889
1,1959,2,0.0876712328767123,617391.38728509,694454.398825744,1312455.78819654
1,1959,3,0.246575342465753,567937.377631991,640416.342241828,1228535.77045256
1,1960,2,0.0876712328767123,623026.258894553,699463.874307435,1339932.05020181
1,1960,3,0.246575342465753,573120.887267983,645036.011970984,1254255.16688127
1,1960,6,0.915068493150685,549435.792429743,619155.869067156,1213053.02559927
1,1950,2,0.0876712328767123,570104.129784187,653147.698783668,1093784.3793117
1,1950,3,0.246575342465753,524437.902949377,602323.868789637,1023846.47713973
