1,1950,2,0.0876712328767123,1498235.0286434,670975.892284108,679250.382948161,907733.813303765,1186834.03165447,2607097.09947729,661124.916878513
1,1950,3,0.246575342465753,1168823.59397329,500375.195632627,512151.670228676,687254.158852721,898858.444422348,2063235.49631768,521915.033550941
1,1951,2,0.0876712328767123,1540581.49268129,662568.174152368,677220.043864524,908630.103499099,1188612.01309402,2714946.25445678,687120.107432598
1,1951,3,0.246575342465753,1201859.49644691,494105.203441593,510620.803881127,687932.74893635,900205.013182885,2148586.44271939,542436.542276185
1,1952,2,0.0876712328767123,1604317.33005783,638092.201257606,450291.898007702,896409.767039087,1190668.66030339,2884608.13903245,727051.293733909
1,1952,3,0.246575342465753,1251581.9692787,475852.431819912,339518.0237575,678680.612537293,901762.63173951,2282855.48191201,573959.611375707
1,1953,2,0.0876712328767123,1642532.25570623,625253.81302838,386069.895234661,887349.068391561,1191567.6338168,2990713.83850202,751860.223276311
1,1953,3,0.246575342465753,1281394.71953873,466278.300922395,291094.928517002,671820.668866185,902443.476670048,2366826.67176571,593544.644345906
1,1954,2,0.0876712328767123,1682250.7338724,615204.274679064,322740.477922176,884098.088514584,1193157.81631019,3098086.20854453,777140.286675985
1,1954,3,0.246575342465753,1312380.44174506,458783.933724732,243344.838615804,669359.32016676,903647.814365323,2451800.29443588,613501.606790623
1,1955,2,0.0876712328767123,1726079.53487428,609161.997022882,346525.984753228,885139.938019776,1195187.13838637,3216408.32513594,805116.873169128
1,1955,3,0.246575342465753,1346572.7651971,454277.950873415,261279.001564504,670148.114629243,905184.738009209,2545439.45770286,635587.298473747
1,1956,2,0.0876712328767123,1782838.45735339,602752.088887131,370272.362828188,889216.912362521,1197912.16089969,3370409.20169758,841638.751441994
1,1956,3,0.246575342465753,1390852.31179278,449497.810373144,279183.661610754,673234.831827085,907248.556059598,2667314.50219189,664418.941083926
1,1957,2,0.0876712328767123,1835351.21648937,595947.976059679,374719.713660372,891300.129198633,1200158.33753338,3516782.09141483,876172.225105983
1,1957,3,0.246575342465753,1431819.28338891,444423.694706256,282536.943719937,674812.055693186,908949.716273246,2783152.81976885,691680.867848189
1,1958,2,0.0876712328767123,1885450.46283737,587980.532424809,350036.682406829,891086.950254231,1202134.69579169,3658931.73551202,909518.386788334
1,1958,3,0.246575342465753,1470903.39239205,438482.033890517,263926.051477315,674650.655826867,910446.527337225,2895648.89502015,718005.489185124
1,1959,2,0.0876712328767123,1935975.94283755,581138.606979104,346403.697305763,891492.655752607,1204148.81069843,3803582.86559099,943400.510378879
1,1959,3,0.246575342465753,1510320.02061927,433379.719749625,261186.79739055,674957.819432477,911971.933707175,3010124.62598592,744753.217517659
1,1960,2,0.0876712328767123,1992662.23781254,574685.184040623,354496.117019214,893505.357506712,1206481.15552161,3966572.40187779,981602.920785215
1,1960,3,0.246575342465753,1554542.90805349,428567.128414414,267288.444701291,676481.655639487,913738.354102701,3139113.22286737,774911.530719782
1,1960,6,0.915068493150685,1371180.87598509,369498.963150161,231734.521944332,587721.385254007,793979.576276159,2788974.15388405,687616.148839049
1,1950,2,0.0876712328767123,1498235.0286434,670975.892284108,679250.382948161,907733.813303765,1186834.03165447,2607097.09947729,661124.916878513
1,1950,3,0.246575342465753,1168823.59397329,500375.195632627,512151.670228676,687254.158852721,898858.444422348,2063235.49631768,521915.033550941
1,1951,2,0.0876712328767123,1540581.49268129,662568.174152368,677220.043864524,908630.103499099,1188612.01309402,2714946.25445678,687120.107432598
1,1951,3,0.246575342465753,1201859.49644691,494105.203441593,510620.803881127,687932.74893635,900205.013182885,2148586.44271939,542436.542276185
1,1952,2,0.0876712328767123,1605627.71121067,651154.340783377,674629.838151535,910373.220039063,1191661.40847551,2884813.92808774,727650.28446499
1,1952,3,0.246575342465753,1252604.24173879,485593.423554114,508667.800665456,689252.479537874,902514.497673491,2283018.34170105,574432.475519121
1,1953,2,0.0876712328767123,1644840.28540268,641365.436767926,472531.922710021,908478.919411475,1193183.70929796,2991011.92825653,752689.799103342
1,1953,3,0.246575342465753,1283195.29122023,478293.422439191,356286.900276616,687818.28598317,903667.424631027,2367062.57757939,594199.54039436
1,1954,2,0.0876712328767123,1685018.62657388,634575.210624475,455234.379598974,909361.121413488,1195063.72329948,3098457.0765794,778172.739002043
1,1954,3,0.246575342465753,1314539.76804115,473229.662661842,343244.632185836,688486.209757679,905091.268585466,2452093.79639027,614316.660612733
1,1955,2,0.0876712328767123,1729006.6302647,626852.431520998,401691.964210504,909948.902903901,1197090.08765298,3216788.76079267,806185.730016494
1,1955,3,0.246575342465753,1348856.29087146,467470.458569464,302873.896802128,688931.224879802,906625.952173941,2545740.53139559,636431.091292792
1,1956,2,0.0876712328767123,1785601.31750177,618908.857312125,433080.24741685,911963.921812478,1199649.20192942,3370775.85465743,842665.635076606
1,1956,3,0.246575342465753,1393007.71202474,461546.598197587,326540.518232605,690456.815427153,908564.118266477,2667604.6683701,665229.598787075
1,1957,2,0.0876712328767123,1838095.04834224,611801.270089071,447514.157619956,913518.133887476,1201851.55205533,3517151.23615718,877216.835404439
1,1957,3,0.246575342465753,1433959.83900683,456246.16879601,337423.620258056,691633.524608443,910232.086116612,2783444.95792352,692505.519597121
1,1958,2,0.0876712328767123,1888407.8210747,605014.560470117,448236.502729673,914799.239706984,1203934.48403388,3659338.02049049,910670.152695893
