1,1950,2,0.0876712328767123,45642.0496431633
1,1950,3,0.246575342465753,44072.2103445352
1,1951,2,0.0876712328767123,47014.2745253649
1,1951,3,0.246575342465753,45397.2381231125
1,1952,2,0.0876712328767123,48261.3652498528
1,1952,3,0.246575342465753,46601.4356812426
1,1953,2,0.0876712328767123,49431.5762568586
1,1953,3,0.246575342465753,47731.3977677715
1,1954,2,0.0876712328767123,50585.725393481
1,1954,3,0.246575342465753,48845.8504252632
1,1955,2,0.0876712328767123,51662.9817075717
1,1955,3,0.246575342465753,49886.0549568468
1,1956,2,0.0876712328767123,52827.5106517262
1,1956,3,0.246575342465753,51010.5304127111
1,1957,2,0.0876712328767123,54061.1699576869
1,1957,3,0.246575342465753,52201.7585203633
1,1958,2,0.0876712328767123,55348.0784386122
1,1958,3,0.246575342465753,53444.4043197726
1,1959,2,0.0876712328767123,56675.1560957246
1,1959,3,0.246575342465753,54725.8376932747
1,1960,2,0.0876712328767123,58031.0423632382
1,1960,3,0.246575342465753,56035.0888170151
1,1960,6,0.915068493150685,55052.4172803613
1,1950,2,0.0876712328767123,45642.0496431633
1,1950,3,0.246575342465753,44072.2103445352
1,1951,2,0.0876712328767123,47014.2745253649
1,1951,3,0.246575342465753,45397.2381231125
1,1952,2,0.0876712328767123,48346.1730317977
1,1952,3,0.246575342465753,46683.3265348293
1,1953,2,0.0876712328767123,49581.2932114612
1,1953,3,0.246575342465753,47875.9652700415
1,1954,2,0.0876712328767123,50741.950229362
1,1954,3,0.246575342465753,48996.7019729438
1,1955,2,0.0876712328767123,51825.5889652126
1,1955,3,0.246575342465753,50043.0694055477
1,1956,2,0.0876712328767123,52994.3592312401
1,1956,3,0.246575342465753,51171.6403047846
1,1957,2,0.0876712328767123,54231.0888927031
1,1957,3,0.246575342465753,52365.8331643397
1,1958,2,0.0876712328767123,55521.299118368
1,1958,3,0.246575342465753,53611.6671463526
1,1959,2,0.0876712328767123,56852.0244168115
1,1959,3,0.246575342465753,54896.6227020806
1,1960,2,0.0876712328767123,58211.9294410095
1,1960,3,0.246575342465753,56209.754359042
1,1960,6,0.915068493150685,55224.0197620772
1,1950,2,0.0876712328767123,45642.0496431633
1,1950,3,0.246575342465753,44072.2103445352
1,1951,2,0.0876712328767123,47014.2745253649
1,1951,3,0.246575342465753,45397.2381231125
1,1952,2,0.0876712328767123,48340.4943566346
1,1952,3,0.246575342465753,46677.8431753347
1,1953,2,0.0876712328767123,49579.9783844799
1,1953,3,0.246575342465753,47874.6956659868
1,1954,2,0.0876712328767123,50736.4803953765
1,1954,3,0.246575342465753,48991.4202716214
1,1955,2,0.0876712328767123,51770.4547150476
1,1955,3,0.246575342465753,49989.831474967
1,1956,2,0.0876712328767123,52931.5153556062
1,1956,3,0.246575342465753,51110.9579180939
1,1957,2,0.0876712328767123,54164.179777544
1,1957,3,0.246575342465753,52301.2253603451
1,1958,2,0.0876712328767123,55448.3031868902
1,1958,3,0.246575342465753,53541.1818795528
1,1959,2,0.0876712328767123,56777.0873502973
1,1959,3,0.246575342465753,54824.2630647761
1,1960,2,0.0876712328767123,58134.8377683418
1,1960,3,0.246575342465753,56135.3142223658
1,1960,6,0.915068493150685,55150.8850610671
1,1950,2,0.0876712328767123,45642.0496431633
1,1950,3,0.246575342465753,44072.2103445352
1,1951,2,0.0876712328767123,47014.2745253649
1,1951,3,0.246575342465753,45397.2381231125
1,1952,2,0.0876712328767123,48344.0543707915
1,1952,3,0.246575342465753,46681.2807442865
1,1953,2,0.0876712328767123,49587.2346489828
1,1953,3,0.246575342465753,47881.7023542927
1,1954,2,0.0876712328767123,50748.8430499803
1,1954,3,0.246575342465753,49003.3577178661
1,1955,2,0.0876712328767123,51832.166291011
1,1955,3,0.246575342465753,50049.4205069631
1,1956,2,0.0876712328767123,53001.143632612
1,1956,3,0.246575342465753,51178.1913594954
1,1957,2,0.0876712328767123,54237.6468843206
1,1957,3,0.246575342465753,52372.1655965653
1,1958,2,0.0876712328767123,55526.9518783383
1,1958,3,0.246575342465753,53617.1254819967
1,1959,2,0.0876712328767123,56857.4521496313
1,1959,3,0.246575342465753,54901.8637502894
1,1960,2,0.0876712328767123,58217.0664438893
1,1960,3,0.246575342465753,56214.7146768462
1,1960,6,0.915068493150685,55228.893092188
1,1950,2,0.0876712328767123,45642.0496431633
1,1950,3,0.246575342465753,44072.2103445352
1,1951,2,0.0876712328767123,47014.2745253649
1,1951,3,0.246575342465753,45397.2381231125
1,1952,2,0.0876712328767123,48338.0031992179
