1,1950,2,0.0876712328767123,6068.20503567062,104.91570489401,498.225290539328,4.97230828881565,4.97230828881565,4.97230828881565,303834.886911396,3028.13574788873
1,1950,3,0.246575342465753,5325.40545551552,92.0731359483592,437.238304361402,4.36365573214972,4.36365573214972,4.36365573214972,266642.928975302,2657.46634087918
1,1951,2,0.0876712328767123,4961.06432906989,85.7738916665631,407.324357437098,4.06511338606051,4.06511338606051,4.06511338606051,248400.377131453,2475.65402853758
1,1951,3,0.246575342465753,4353.78812810212,75.2744424317944,357.464413695467,3.56750915240348,3.56750915240348,3.56750915240348,217994.071682148,2172.61305312602
1,1952,2,0.0876712328767123,4834.56915155857,83.5828795278648,397.197131175974,3.96404788038162,3.9641232110404,3.96413781316316,235813.804653956,2413.85920502361
1,1952,3,0.246575342465753,4242.77702935787,73.3516286956175,348.57684551621,3.4788149187474,3.4788810282969,3.47889384299643,206948.2020479,2118.38243825235
1,1953,2,0.0876712328767123,4629.59434586237,79.9876568007851,380.304792430621,3.79545274530976,3.79549649767916,3.79549937421359,226519.523074166,2311.07222555027
1,1953,3,0.246575342465753,4062.89287216786,70.1964916143822,333.752271794308,3.33085725304439,3.33089564975401,3.33089817417632,198791.619081577,2028.17745374283
1,1954,2,0.0876712328767123,4681.56653545194,80.9053359730964,384.569519321584,3.83801874166764,3.83806703175334,3.83807292983604,229389.208210314,2337.05873443515
1,1954,3,0.246575342465753,4108.5032265228,71.001839100486,337.494960071634,3.36821281171309,3.36825519068419,3.36826036679172,201310.030504695,2050.98299432226
1,1955,2,0.0876712328767123,4592.24193275024,79.3579464863099,377.280155648069,3.76526906860013,3.76532704511308,3.76533360341174,223995.710078154,2292.70505667017
1,1955,3,0.246575342465753,4030.11271009445,69.6438631642247,331.097876115837,3.30436831345318,3.30441919315097,3.30442494865845,196576.742125597,2012.0585815588
1,1956,2,0.0876712328767123,4558.49514241087,78.7665110718978,374.54782416241,3.73800009598817,3.73806785645289,3.73807568531033,221277.35136518,2276.03638337096
1,1956,3,0.246575342465753,4000.49681209446,69.1248244428926,328.700005095581,3.28043729354525,3.28049675955642,3.28050363009555,194191.133492562,1997.43029474218
1,1957,2,0.0876712328767123,4647.94046535499,80.3056772580395,381.895356333045,3.81132770118403,3.81139447842996,3.81140124019451,225615.359558363,2320.6652660914
1,1957,3,0.246575342465753,4078.99327158733,70.475583680005,335.148137232856,3.34478898015676,3.34484758330344,3.34485351737087,197998.132821401,2036.59622504873
1,1958,2,0.0876712328767123,4852.88877632562,83.8492860353012,398.713098696435,3.97916910463836,3.97923267303561,3.97923863002766,236149.526021398,2422.88968538511
1,1958,3,0.246575342465753,4258.85417723009,73.5854247950814,349.907245800378,3.49208517736219,3.49214096445038,3.49214619225626,207242.828282709,2126.30751149894
1,1959,2,0.0876712328767123,5095.78970861742,88.0509993135852,418.653788018662,4.17817793884549,4.17824087546706,4.17824677670861,248426.309206752,2544.09502735026
1,1959,3,0.246575342465753,4472.02198259803,77.2728128584632,367.407026226237,3.66673364839318,3.66678888104037,3.66679405992008,218016.829452273,2232.67629527349
1,1960,2,0.0876712328767123,5288.49892968151,91.3830546708909,434.48607496618,4.33618488269972,4.33625069278555,4.33625713858865,257848.789687182,2640.31281715303
1,1960,3,0.246575342465753,4641.14196637416,80.1969964800726,381.3013074491,3.80539920696682,3.80545696134197,3.80546261812429,226285.91869036,2317.11621444584
1,1960,6,0.915068493150685,4344.69695169442,75.0745503297388,356.946337809492,3.56233583335215,3.56238989876524,3.56239519423026,211832.292196278,2169.11437455757
1,1950,2,0.0876712328767123,6068.20503567062,104.91570489401,498.225290539328,4.97230828881565,4.97230828881565,4.97230828881565,303834.886911396,3028.13574788873
1,1950,3,0.246575342465753,5325.40545551552,92.0731359483592,437.238304361402,4.36365573214972,4.36365573214972,4.36365573214972,266642.928975302,2657.46634087918
1,1951,2,0.0876712328767123,4961.06432906989,85.7738916665631,407.324357437098,4.06511338606051,4.06511338606051,4.06511338606051,248400.377131453,2475.65402853758
1,1951,3,0.246575342465753,4353.78812810212,75.2744424317944,357.464413695467,3.56750915240348,3.56750915240348,3.56750915240348,217994.071682148,2172.61305312602
1,1952,2,0.0876712328767123,4900.86732288098,84.7325114841614,402.389492139072,4.01587996021435,4.01588950192676,4.01589303209892,245386.634711678,2445.64293488743
1,1952,3,0.246575342465753,4300.9597442094,74.3605359846608,353.133617615595,3.52430231396383,3.52431068769001,3.52431378573926,215349.23680438,2146.27557096926
1,1953,2,0.0876712328767123,4824.33324943795,83.3973901127686,396.200641239999,3.95408998079579,3.95409567959403,3.95408754170534,241552.303790007,2407.93862754128
