1,1950,2,0.0876712328767123,170052.193744584,2445311.32894476,2616373.32315867,3187550.39750198,5155.06438130975,4146174.40162256
1,1950,3,0.246575342465753,152100.032350208,2187152.45239616,2340154.91704274,2851031.10859972,4610.82871959182,3755611.3372669
1,1951,2,0.0876712328767123,167622.11906558,2393977.00043239,2561469.94216809,3120689.39879528,5046.88476570173,4087901.45046229
1,1951,3,0.246575342465753,149926.497101112,2141237.64344364,2291047.85122376,2791228.82675525,4514.06995158723,3702827.60584743
1,1952,2,0.0876712328767123,162466.555675206,2308446.46577276,2470089.51752196,3010605.32851596,4867.91866451974,3983168.17065378
1,1952,3,0.246575342465753,145315.198997911,2064736.82474573,2209314.73303139,2692766.66309077,4353.99784033386,3607960.0351818
1,1953,2,0.0876712328767123,157618.493623248,2228499.87627202,2385080.23568951,2908173.79332389,4701.35979869261,3878594.41741758
1,1953,3,0.246575342465753,140978.939766547,1993230.43731051,2133280.13693089,2601149.13335287,4205.0230952574,3513236.96393792
1,1954,2,0.0876712328767123,155872.424360221,2192314.31029785,2346381.76782201,2861050.38472466,4625.13103484661,3836622.31585985
1,1954,3,0.246575342465753,139417.200482014,1960865.09044243,2098667.18278533,2559000.68482482,4136.84203143317,3475218.56789615
1,1955,2,0.0876712328767123,154347.505689009,2158772.29569473,2310475.95116723,2817229.10651814,4554.3192174833,3797674.92671593
1,1955,3,0.246575342465753,138053.265244746,1930864.20727096,2066552.05125904,2519805.75084564,4073.50603074829,3439939.96114758
1,1956,2,0.0876712328767123,152850.792658124,2125990.36039744,2275370.89832897,2774382.77086877,4485.08573744601,3759706.44120888
1,1956,3,0.246575342465753,136714.558019608,1901543.15954543,2035153.14450314,2481482.83180361,4011.58173756766,3405548.04686309
1,1957,2,0.0876712328767123,151279.012260421,2092953.31760119,2240011.02602488,2731275.22762172,4415.39159771972,3721102.03095413
1,1957,3,0.246575342465753,135308.708179781,1871993.9367874,2003526.32033932,2442926.28163613,3949.24541792783,3370580.11093533
1,1958,2,0.0876712328767123,149698.252123782,2060130.17951854,2204885.41130851,2688463.63074532,4346.16799107992,3682495.98947073
1,1958,3,0.246575342465753,133894.826578925,1842636.03617857,1972109.02248467,2404634.43389026,3887.32995578041,3335610.69743809
1,1959,2,0.0876712328767123,148159.803206616,2028050.26460205,2170553.91849599,2646607.56130811,4278.49887730975,3644568.76906051
1,1959,3,0.246575342465753,132518.789463982,1813942.8944294,1941402.00869444,2367197.23567601,3826.80487401187,3301256.16114364
1,1960,2,0.0876712328767123,146656.416083489,1996652.59491218,2136948.7745017,2605628.16235475,4212.25428017356,3607277.66712452
1,1960,3,0.246575342465753,131174.112720757,1785859.97122495,1911344.66089162,2330544.15520415,3767.55391836896,3267477.82197026
1,1960,6,0.915068493150685,123981.088263232,1687926.82116581,1806530.17011077,2202741.56477232,3560.94845702897,3108086.55162494
1,1950,2,0.0876712328767123,170052.193744584,2445311.32894476,2616373.32315867,3187550.39750198,5155.06438130975,4146174.40162256
1,1950,3,0.246575342465753,152100.032350208,2187152.45239616,2340154.91704274,2851031.10859972,4610.82871959182,3755611.3372669
1,1951,2,0.0876712328767123,167622.11906558,2393977.00043239,2561469.94216809,3120689.39879528,5046.88476570173,4087901.45046229
1,1951,3,0.246575342465753,149926.497101112,2141237.64344364,2291047.85122376,2791228.82675525,4514.06995158723,3702827.60584743
1,1952,2,0.0876712328767123,165796.490525356,2354689.49818353,2519436.59709444,3069485.21402848,4964.06049188226,4042934.45702793
1,1952,3,0.246575342465753,148293.59749592,2106097.84104915,2253452.09289554,2745430.42188139,4439.98968562766,3662096.43200226
1,1953,2,0.0876712328767123,162375.681936721,2295461.36466493,2456296.17151096,2993286.51607653,4840.25258434022,3971569.51137289
1,1953,3,0.246575342465753,145233.918667097,2053122.59984257,2196977.59207202,2677276.24980429,4329.25255150434,3597453.95124202
1,1954,2,0.0876712328767123,160638.489582889,2259101.44319909,2417402.72918878,2945933.10109716,4763.64515129278,3930017.29414743
1,1954,3,0.246575342465753,143680.119169436,2020601.30471682,2162190.24751178,2634922.0773619,4260.73279572593,3559815.88709318
1,1955,2,0.0876712328767123,158950.205639979,2223049.21570844,2378824.46207267,2898921.08016402,4687.62451931439,3888795.25921131
1,1955,3,0.246575342465753,142170.064893284,1988355.21938725,2127684.80416252,2592873.25696879,4192.73789066164,3522476.90258479
1,1956,2,0.0876712328767123,157347.419455003,2188455.99346298,2341798.59669621,2853776.48263998,4614.64249506733,3848821.7922534
1,1956,3,0.246575342465753,140736.482501802,1957414.10772803,2094567.87082907,2552494.71047518,4127.4607983653,3486268.8729278
