1,1950,2,0.0876712328767123,640.086096622454,9259.6604547816,9907.42091145205,12070.2971494879,19.5206823885555,16105.2683032666
1,1950,3,0.246575342465753,572.513143520055,8282.090232155,8861.46466787702,10795.9995519447,17.459825198209,14588.177527169
1,1951,2,0.0876712328767123,634.823308583221,9150.94939957684,9791.1886816488,11928.7977611557,19.2916576426419,15978.7431230378
1,1951,3,0.246575342465753,567.805940317362,8184.85613023135,8757.50342439341,10669.4386799036,17.2549792840078,14473.5708186014
1,1952,2,0.0876712328767123,613.355186455332,8781.45037164556,9396.33839626822,11452.4657797852,18.517789125631,15522.2941627681
1,1952,3,0.246575342465753,548.604176445649,7854.36622674465,8404.33867200496,10243.3944994029,16.5628103954177,14060.1186277331
1,1953,2,0.0876712328767123,594.780771953554,8460.18979245017,9054.56632100647,11039.8669529145,17.8474772352209,15096.995080994
1,1953,3,0.246575342465753,531.990635717972,7567.02209377953,8098.6485033458,9874.35497246649,15.963265348688,13674.8820461231
1,1954,2,0.0876712328767123,588.46945387405,8327.62094699019,8912.61348398256,10866.944805287,17.5678167270092,14942.6927149362
1,1954,3,0.246575342465753,526.345594257896,7448.44894032171,7971.68205455606,9719.68873640064,15.7131294420108,13535.1147186545
1,1955,2,0.0876712328767123,581.626847745114,8190.67350419499,8766.21373111758,10688.8959793012,17.2796208619166,14777.3936276684
1,1955,3,0.246575342465753,520.225352050765,7325.95945122742,7840.73816421429,9560.43706084028,15.4553592817672,13385.3865437037
1,1956,2,0.0876712328767123,575.560768689768,8061.60340288424,8628.10682361831,10520.5429761295,17.0074224066233,14622.7292153411
1,1956,3,0.246575342465753,514.799660089725,7210.51566896897,7717.21161859435,9409.85759089846,15.2118976366236,13245.2912741509
1,1957,2,0.0876712328767123,569.874109071517,7938.05618411928,8495.84968309632,10359.1722186584,16.7466286199422,14474.5142280059
1,1957,3,0.246575342465753,509.713332810703,7100.01170192396,7598.91726244608,9265.52322996449,14.9786366349026,13111.0379039667
1,1958,2,0.0876712328767123,564.156110139631,7815.79433204836,8364.96118049578,10199.5232791227,16.4885803793844,14327.4169878629
1,1958,3,0.246575342465753,504.598974663553,6990.65740154258,7481.84705299476,9122.72890946429,14.7478313237376,12977.7969909589
1,1959,2,0.0876712328767123,558.34985997923,7694.2131018768,8234.84109246691,10040.8944940512,16.2321163304345,14180.1806212988
1,1959,3,0.246575342465753,499.405681841017,6881.91186775821,7365.46413427612,8980.84704265129,14.5184429563045,12844.4300570187
1,1960,2,0.0876712328767123,552.595808648975,7574.32856567853,8106.54201608909,9884.48682671607,15.9792430922369,14034.1590806662
1,1960,3,0.246575342465753,494.259077294468,6774.6839028579,7250.70997752791,8840.95180349038,14.2922663069255,12712.1635143305
1,1960,6,0.915068493150685,467.156034189451,6403.1731764,6853.09489028368,8356.13089166771,13.508505719044,12092.0497746862
1,1950,2,0.0876712328767123,640.086096622454,9259.6604547816,9907.42091145205,12070.2971494879,19.5206823885555,16105.2683032666
1,1950,3,0.246575342465753,572.513143520055,8282.090232155,8861.46466787702,10795.9995519447,17.459825198209,14588.177527169
1,1951,2,0.0876712328767123,634.823308583221,9150.94939957684,9791.1886816488,11928.7977611557,19.2916576426419,15978.7431230378
1,1951,3,0.246575342465753,567.805940317362,8184.85613023135,8757.50342439341,10669.4386799036,17.2549792840078,14473.5708186014
1,1952,2,0.0876712328767123,625.875137217768,8957.05850194006,9583.73416007194,11676.0624184087,18.8828881614438,15757.5571369688
1,1952,3,0.246575342465753,559.802414316369,8011.43487820346,8571.95050102668,10443.3853679374,16.8893648271963,14273.2202022355
1,1953,2,0.0876712328767123,611.213410069328,8694.48558494975,9303.67652397933,11337.6292558083,18.3333613136007,15437.7319299938
1,1953,3,0.246575342465753,546.688504260394,7776.58257431462,8321.45939245419,10140.6816128809,16.3978531825681,13983.5220234062
1,1954,2,0.0876712328767123,605.492470599315,8567.80457814765,9168.07677769151,11172.2372246003,18.0660205296927,15287.9404298516
1,1954,3,0.246575342465753,541.571516003427,7663.27566266718,8200.1753194909,9992.75051618111,16.1587363698218,13847.8406454255
1,1955,2,0.0876712328767123,599.188856107958,8437.02330362478,9028.20413466595,11002.0142924673,17.7905810555319,15133.0648264459
1,1955,3,0.246575342465753,535.933364874964,7546.30136090266,8075.06945235843,9840.49853130629,15.9123758699268,13707.5540786595
1,1956,2,0.0876712328767123,592.912621677027,8303.99560625906,8885.8689800944,10828.6198833798,17.5101494058819,14975.7055531529
1,1956,3,0.246575342465753,530.31970333399,7427.31779791577,7947.7610484352,9685.40989184406,15.6615502335339,13565.0177997775
1,1957,2,0.0876712328767123,586.789892626983,8173.31011641447,8746.01785094915,10658.1765931743,17.2345487015932,14820.2207965596
1,1957,3,0.246575342465753,524.843341835344,7310.42916855276,7822.67442389794,9532.96081276164,15.4150455250609,13424.1794610898
1,1958,2,0.0876712328767123,580.850444780252,8046.63168155878,8610.44713248094,10492.9255666133,16.9673628125996,14668.3223704347
1,1958,3,0.246575342465753,519.530912811423,7197.12455732361,7701.41631419998,9385.15583442387,15.1760672545066,13286.5896262184
1,1959,2,0.0876712328767123,574.939470578831,7922.28098647584,8477.38309510107,10330.7780790819,16.7051573275244,14518.2984755843
1,1959,3,0.246575342465753,514.243951511719,7085.90193937369,7582.40024772361,9240.12674515968,14.9415435916398,13150.697744743
1,1960,2,0.0876712328767123,569.059563994356,7799.43358521654,8345.93049841941,10170.6023616501,16.4461345401158,14369.459578893
1,1960,3,0.246575342465753,508.984778066076,6976.02390799406,7464.82549730105,9096.86126029138,14.709866619468,13015.8792364764
1,1960,6,0.915068493150685,481.074240832779,6593.472080188,7055.46872388556,8598.00676261188,13.9032056280095,12380.9498997832
1,1950,2,0.0876712328767123,640.086096622454,9259.6604547816,9907.42091145205,12070.2971494879,19.5206823885555,16105.2683032666
1,1950,3,0.246575342465753,572.513143520055,8282.090232155,8861.46466787702,10795.9995519447,17.459825198209,14588.177527169
1,1951,2,0.0876712328767123,634.823308583221,9150.94939957684,9791.1886816488,11928.7977611557,19.2916576426419,15978.7431230378
1,1951,3,0.246575342465753,567.805940317362,8184.85613023135,8757.50342439341,10669.4386799036,17.2549792840078,14473.5708186014
1,1952,2,0.0876712328767123,625.502914957788,8951.74791190934,9578.04959334702,11669.1933454639,18.8716852881602,15749.2372356435
1,1952,3,0.246575342465753,559.469487016004,8006.68494314535,8566.86607111951,10437.241483697,16.8793446749621,14265.6840224429
1,1953,2,0.0876712328767123,617.921542661397,8790.72007625588,9405.75739600193,11459.3762336211,18.5322182600985,15558.6565821675
1,1953,3,0.246575342465753,552.688469105279,7862.65730074062,8412.76327958881,10249.5753958293,16.5757162027326,14093.0557647946
1,1954,2,0.0876712328767123,611.318920951353,8651.10556445324,9256.36995865973,11277.4706036119,18.2379104939858,15391.2190843486
1,1954,3,0.246575342465753,546.782876512912,7737.78231314098,8279.14712361199,10086.8740906539,16.3124793932543,13941.390614181
1,1955,2,0.0876712328767123,596.895736860389,8403.38224351696,8992.98847504265,10959.7386095435,17.7215679043608,15064.0083787946
1,1955,3,0.246575342465753,533.882326872702,7516.21188875852,8043.57161590867,9802.68601946406,15.8506486448309,13645.002639046
1,1956,2,0.0876712328767123,590.900856007979,8274.60655984379,8855.22904196482,10791.8179549592,17.4500816761327,14911.6873554201
1,1956,3,0.246575342465753,528.520316824441,7401.03144158156,7920.35586078971,9652.49325376807,15.6078240347976,13507.0300149167
1,1957,2,0.0876712328767123,583.915114079764,8132.46025382497,8703.23759458385,10606.8606818063,17.1507782328437,14742.1566869308
1,1957,3,0.246575342465753,522.272049455027,7273.89194890097,7784.41060795109,9487.06247660012,15.3401189568178,13353.468866996
