1,1950,2,0.0876712328767123,29490866738595.9,8909653395141.77,2695255662171.02,2336324964032.57,3863936049148.6,6356236101479.18,7459782939658.5,16810182085374.8,167460054776067,5826642726756.53,5205182887011.36,8945558696743.79,99392656896058.1,5801499091690.83,9865865800393.12,0,215046605192.166,212653441892366
1,1950,3,0.246575342465753,59354917162712.7,12421337646344.6,3232159940383.15,4391775388993.28,5334017281879.68,10408397280215.1,18302065932590.9,32024306526483.9,351812401882969,15971358178160.3,10148090203273.4,15727574852271.1,224569212501373,12067867441867.6,23111506100993.6,0,504826740275.786,124319461941316
1,1951,2,0.0876712328767123,44751270283294.8,5298509614926.18,458238660408.626,194068835920.128,736260642895.033,4034706441006.28,7045075162526.43,28525080615106.4,227142683631946,2876960651507.65,1833782345691.33,2284707818187.41,34788691511285.9,243747648240.199,4031751145680.56,0,788357967646.3,436464883951678
1,1951,3,0.246575342465753,91209098148427.6,11979175256448,3446761499228.54,3500314629821.16,5277121307839.9,10407161549934.5,24310292679134.4,51562445003702.8,481685510981286,18905391737679.4,11992669518021,17403374824455.5,182044783454061,11595972424299.3,18858933044103.4,0,1122314091633.19,255719048575632
1,1952,2,0.0876712328767123,71898417726251.4,5797452473449.12,657621497170.429,34145546515.787,871151341521.45,4956429696840.68,10260555546054.6,46799576714495.7,316846005209589,4005203926084.31,2434250824783.75,2874964336787.21,32484090348589.3,324663686662.383,3325121979140.43,0,1457158180530.65,574276016583226
1,1952,3,0.246575342465753,497066818654522,117489667383452,43745729920398.8,43802610091871.1,61919116370269.5,92526681509529.8,135767869211669,247696225681718,2209198434891336,205419648368038,133527338549718,195576353750827,2003482526376826,140837059839166,188152949017096,0,1958975933964.64,336704612126898
1,1953,2,0.0876712328767123,408675975772187,69566143876751,13201319719944.6,10255489886233.7,21267939339496.8,47020463131727.9,60615502931179,236241057686872,1686518951070858,26225675038038.4,21039501440586,37315916715203.9,537661729236811,37106286655797.3,48325452169528.4,0,5354694738504.58,3275604685477679
1,1953,3,0.246575342465753,539629463280040,54880981394767.7,5471322115852.38,11427079782448,15239774012387.1,50396378139969.5,137443836381757,314879881968111,2814761483667313,40877198789565.4,23650884777106,36828234549602.3,851438009727182,44145148144190.6,83775374952020.7,0,9140621436837.34,1922613752804594
1,1954,2,0.0876712328767123,510243898066853,38532477084287,3340217818294.61,2469192198084.12,6830916350785.8,33598670078951.1,67684526477785.1,318458890699190,1893094316549500,22721134209894.9,11235913024448.5,11301386815133.8,280449096618984,13385530995811.7,21696191110331.5,0,10889581065755.5,3599839382020405
1,1954,3,0.246575342465753,725969498839292,67683465510455.4,14990044757239.1,16618334409709,26751989569322.2,67217177790671.2,184698937481095,436867794482099,3522206956402176,93593140711167.6,57779495110810,82898452932943.4,1090512562758273,62441532799328.9,100148481757903,0,14469250245822.8,2113401946487785
1,1955,2,0.0876712328767123,646720628033148,49037057682059.9,6626311933237.65,3745319497138,11346685906460.7,45464735593833.4,89039352118900,418782808162750,2392757700270373,30213774776612.5,17020408917410.9,20754025633737.4,374317823791526,19345018895788.1,27374713357441.8,0,16109953420728.8,4399313377894756
1,1955,3,0.246575342465753,808322757753314,58570177253763.3,8816060987777.45,11121795212652.7,19925826618596.8,66742483450639.9,207100480014670,512381476879953,4006301233313494,69690062921106.1,41584302500492.6,59583370643126.6,937994932754710,47390568797784.3,83366993015597,0,20112781477124.3,2583089122504387
1,1956,2,0.0876712328767123,729109297844625,46210396555472.4,5378142244757.42,2652735239697.12,9665194997085.47,48453140881322.4,100694420777619,487195626727945,2666832146462553,32455266696999.8,16796122248383.5,17761975450869.7,357335250172505,16142603803895.9,23702500326478.2,0,20854841098701.2,4853968893831980
1,1956,3,0.246575342465753,872206195737932,52541574970186.1,6379059291458.09,8164307955102.06,16902958230825,67503285995962.3,224306948625294,570685447509866,4322493899973927,62900904786625.3,36803463810226.4,51681730890676.8,843840670093314,38639049213328.8,71930139694108.8,0,24718050622226.3,2850285261793347
1,1957,2,0.0876712328767123,785430735570012,44495380567451.1,5013196225559.23,2032863382294.72,9044230246546.2,51131405117920.9,109214870821346,536630021510990,2853978521744938,34358632118073.5,17243668633867.6,17081801962697.3,349438119626613,14181078857089.2,21318727926331.6,0,24683303795384.9,5140812838139364
1,1957,3,0.246575342465753,1020685306177504,78030765090808,16142967871294.4,17555135347664,30877008163693.3,91257639691052.2,265724738553672,661484395128857,4983698246030889,110469499628654,67621360561935.9,96452196883093.1,1295275314767828,69328802939508.8,111998758387830,0,28309842305224.7,3018909199330891
1,1958,2,0.0876712328767123,910322866442343,60946553964220.7,8271290984304.27,4350057578971.62,14329638887192.6,64611729307895.1,128281908162673,619010222803587,3339832835036987,41596878711449.8,22642404620744.4,26194865204085,484605327354365,23267313893414.7,32348659605633.9,0,28483872868501,6049642788181194
1,1958,3,0.246575342465753,1212983929417387,101720257510287,21347894857187.8,24100530467021.7,40257142473329.2,113891790673514,316664726981545,778106690780104,5933248998240774,139121124310239,85481414861389.1,123064575154547,1694854221722368,93122818991261.1,148924256128893,0,32770808166280.3,3552605251491794
1,1959,2,0.0876712328767123,1088981099112498,77602557522208.4,10544961069257.4,6000047029951.11,18461483473264.4,79042269022138.7,153150675635662,733278899377494,4000408277295455,50158765862957.4,27607953450217.6,32818125708547.1,616926064116456,31027014397952.5,42615495472860.5,0,33278381956286.9,7307187472109580
1,1959,3,0.246575342465753,1317004840042307,85618774212953.9,10717041747577.6,14536130474440.3,27749082328368.7,107360440486460,340629987828174,862640689955676,6533080768207434,97974671864182.1,57486375005069.7,81776806930921.3,1398680384572605,66254230295422.4,120298556414627,0,38655241394262.3,4291075921654139
1,1960,2,0.0876712328767123,1197821496941090,71693094365928.3,8211353407814.54,3813581262928.27,15086184628548.1,80244896343322.4,166618619555722,815341360536237,4338585084098111,52543850452723.1,26497599949729,27004064051692.1,570289702627649,25016670840922.9,35921473477116.9,0,38345727076597.7,7876528576281297
1,1960,3,0.246575342465753,1401437415660880,77308257392994.8,7753507148026.3,10395860523771.4,23853652832514.6,106867516254170,361769641597056,933768982271537,6928478483717771,90304847702804.6,52019511045263.2,72358976299261.3,1261795155853957,54641142236249.9,104236656312808,0,43827664313807.4,4625637876582842
1,1960,6,0.915068493150685,1252394466429420,73314546101742.4,7977323362152.09,5351128435478.71,17840037437539.4,92856935062957.1,238707191082280,873954084876028,5298608318279118,55079502255660.1,36160049403431.5,41083900478351.9,785059777147660,33818894346598.6,55669688939420.6,0,43515422946169.3,7189351515699454
1,1950,2,0.0876712328767123,29490866738595.9,8909653395141.77,2695255662171.02,2336324964032.57,3863936049148.6,6356236101479.18,7459782939658.5,16810182085374.8,167460054776067,5826642726756.53,5205182887011.36,8945558696743.79,99392656896058.1,5801499091690.83,9865865800393.12,0,215046605192.166,212653441892366
1,1950,3,0.246575342465753,149133544031365,37253723801503.7,12783077692367.4,13942693140977.6,18705302134657.7,29510232784183.7,43134452087750,74048344635214.7,730028744861547,59905579837288,38800843459226.2,57751612961001.9,654360511340665,42630804248217.3,63225360659327.6,0,504826740275.786,124319461941316
1,1951,2,0.0876712328767123,118881179467021,20172645466840.8,3392575211433.07,2533589740896.3,5501493264098.5,13661426284471.4,18192695641050.1,69396990615836.1,531860180919639,7911202019791.13,6128874897016.68,10337519094018.8,152126526181211,7652367078683.69,14603646679977.9,0,1519463594277.35,1042790416437260
1,1951,3,0.246575342465753,175522061741033,19136615236812.4,2880608597552.38,4185725611466,6074931670757.16,17088382765861.5,45345726627225.4,100833755977075,933627782141800,18964046734653.4,11450974833322.3,17192987668613.9,288899765688931,13194545950830,29221865469954.3,0,2612594643495.52,611669019423503
1,1952,2,0.0876712328767123,156620293251710,11526429478975.9,909220773969.625,231279529934.658,1649387203556.85,10033388159689.2,21118876135286.1,98968661054828.9,618559960622053,7439995260568.94,3845066629546.94,3830062642058.9,73930120228781.9,874760912075.939,6128036400379.63,0,3221047900039.33,1156490305683169
1,1952,3,0.246575342465753,341183899415596,52291862726970,16901267475453.1,17006641080804.8,25249560356831.8,44810185161077.8,89715166475556.7,190442264243573,1616674649216358,86048454638061.2,55132885348113.5,80206335883164.4,862753593872976,56001392190314.7,80614893634957.3,0,4298139034973.82,678590338484241
1,1953,2,0.0876712328767123,288681471376670,32354839577143.3,5352400750102.52,3406521657882.09,8641902079215,25151344733418,41145959733890.4,180199651909630,1141183543584144,15742019776138.3,10686240025988.5,16161795567033.6,242061049647781,12846117846226.6,20254436003931.4,0,5741667364895.02,2131029369143755
1,1953,3,0.246575342465753,678688182108189,116031160979278,36685664068953.5,38621145995779,55398838948224.5,97385374621624.9,180170688699012,372094438158900,3196819253799503,181551261585416,116538963739109,171063130602610,1949000503826711,127350086090486,182062901099644,0,7825671996465.27,1250827784703350
1,1954,2,0.0876712328767123,590127802665121,72996072197883.8,12176941058485.7,9119540996338.4,20261522352094,54724093405151,83977661401382.4,359864089665569,2302892012002211,32363704413273,22370525890394.4,35208556148102.3,562194605672723,35013370265829.3,47547442189071.1,0,11037409190158,4393510339316034
