1,1950,1,0,0.409098163330815
1,1950,2,0.0849315068493151,0.216140567366058
1,1950,3,0.167123287671233,0.0698929436860554
1,1950,4,0.252054794520548,0.00151348799897444
1,1950,5,0.334246575342466,0
1,1950,6,0.419178082191781,0.000936211199891468
1,1950,7,0.501369863013699,0.817554257119613
1,1950,8,0.583561643835616,2.37759560167
1,1950,9,0.668493150684932,3.15967724774107
1,1950,10,0.750684931506849,3.15967724774107
1,1950,11,0.835616438356164,3.01277407772022
1,1950,12,0.917808219178082,2.49740932862742
1,1951,1,0,1.74272266768461
1,1951,2,0.0849315068493151,0.920740056831903
1,1951,3,0.167123287671233,0.297737873671157
1,1951,4,0.252054794520548,0.006447327510851
1,1951,5,0.334246575342466,0
1,1951,6,0.419178082191781,0.000562596512469556
1,1951,7,0.501369863013699,0.491292107874221
1,1951,8,0.583561643835616,1.4287662802128
1,1951,9,0.668493150684932,1.89874186541947
1,1951,10,0.750684931506849,1.89874186541947
1,1951,11,0.835616438356164,1.81046348215079
1,1951,12,0.917808219178082,1.50076583003664
1,1952,1,0,1.04725268737937
1,1952,2,0.0849315068493151,0.553299453077147
1,1952,3,0.167123287671233,0.178919339329537
1,1952,4,0.252054794520548,0.00387438643414466
1,1952,5,0.334246575342466,0
1,1952,6,0.419178082191781,0.000739158910144783
1,1952,7,0.501369863013699,0.645476697722496
1,1952,8,0.583561643835616,1.87716294560368
1,1952,9,0.668493150684932,2.49463325275355
1,1952,10,0.750684931506849,2.49463325275355
1,1952,11,0.835616438356164,2.37865003543889
1,1952,12,0.917808219178082,1.97175846405988
1,1953,1,0,1.37591708781063
1,1953,2,0.0849315068493151,0.726944109420408
1,1953,3,0.167123287671233,0.235070465122731
1,1953,4,0.252054794520548,0.00509030395793125
1,1953,5,0.334246575342466,0
1,1953,6,0.419178082191781,0.000487457521127527
1,1953,7,0.501369863013699,0.425676355515703
1,1953,8,0.583561643835616,1.23794380837158
1,1953,9,0.668493150684932,1.64515062298492
1,1953,10,0.750684931506849,1.64515062298492
1,1953,11,0.835616438356164,1.56866248108655
1,1953,12,0.917808219178082,1.30032727734363
1,1954,1,0,0.907384222385687
